SRR6468499	SRR6468500	SRR6468503	SRR6468504	SRR6468505	SRR6468506	SRR6468508	SRR6468509	SRR6468510	SRR6468512	SRR6468513	SRR6468514	SRR6468515	SRR6468516	SRR6468517	SRR6468518	SRR6468519	SRR6468520	SRR6468522	SRR6468523	SRR6468525	SRR6468526	SRR6468527	SRR6468528	SRR6468530	SRR6468532	SRR6468533	SRR6468536	SRR6468537	SRR6468538	SRR6468540	SRR6468541	SRR6468542	SRR6468544	SRR6468546	SRR6468547	SRR6468548	SRR6468551	SRR6468555	SRR6468556	SRR6468557	SRR6468559	SRR6468560	SRR6468561	SRR6468565	SRR6468566	SRR6468570	SRR6468571	SRR6468572	SRR6468574	SRR6468575	SRR6468576	SRR6468577	SRR6468578	SRR6468579	SRR6468580	SRR6468582	SRR6468583	SRR6468584	SRR6468585	SRR6468588	SRR6468590	SRR6468592	SRR6468593	SRR6468594	SRR6468597	SRR6468599	SRR6468600	SRR6468601	SRR6468603	SRR6468604	SRR6468605	SRR6468606	SRR6468607	SRR6468608	SRR6468609	SRR6468610	SRR6468611	SRR6468612	SRR6468613	SRR6468614	SRR6468615	SRR6468616	SRR6468617	SRR6468619	SRR6468620	SRR6468621	SRR6468622	SRR6468623	SRR6468625	SRR6468626	SRR6468627	SRR6468628	SRR6468630	SRR6468631	SRR6468632	SRR6468633	SRR6468634	SRR6468635	SRR6468636	SRR6468637	SRR6468641	SRR6468642	SRR6468643	SRR6468644	SRR6468645	SRR6468646	SRR6468647	SRR6468648	SRR6468649	SRR6468650	SRR6468651	SRR6468652	SRR6468653	SRR6468656	SRR6468657	SRR6468659	SRR6468660	SRR6468666	SRR6468667	SRR6468668	SRR6468670	SRR6468673	SRR6468674	SRR6468676	SRR6468677	SRR6468678	SRR6468679	SRR6468680	SRR6468681	SRR6468682	SRR6468683	SRR6468685	SRR6468686	SRR6468687	SRR6468688	SRR6468689	SRR6468691	SRR6468693	SRR6468694	SRR6468697	SRR6468698	SRR6468699	SRR6468700	SRR6468701	SRR6468704	SRR6468705	SRR6468706	SRR6468707	SRR6468708	SRR6468709	SRR6468711	SRR6468714	SRR6468715	SRR6468716	SRR6468717	SRR6468718
SRR6468528	0.668418079614639	0.394649505615234	0.882647700607777	0.885425582528114	0.914350315928459	0.891144514083862	0.910261243581772	0.902814269065857	0.524529188871384	0.28169584274292	0.907714352011681	0.879994221031666	0.894303031265736	0.295394778251648	0.87160137295723	0.901390410959721	0.910296387970448	0.860109016299248	0.913973033428192	0.905533112585545	0.291005671024323	0.278651356697083	0.278976500034332	1	0.900035679340363	0.898544669151306	0.461599886417389	0.737031370401382	0.90731979906559	0.883699677884579	0.878661349415779	0.911577075719833	0.477908909320831	0.76562824845314	0.900002464652061	0.899596631526947	0.279935717582703	0.330205023288727	0.410612404346466	0.87890649586916	0.886447101831436	0.906537055969238	0.291477799415588	0.930753745138645	0.294921219348907	0.766681015491486	0.893371142446995	0.906431764364243	0.876962833106518	0.283840000629425	0.91743191331625	0.633760660886765	0.854557394981384	0.694681823253632	0.912282563745975	0.282393455505371	0.906974613666534	0.909577555954456	0.887789338827133	0.9112229347229	0.372598230838776	0.897154353559017	0.898508451879025	0.87787226587534	0.274861633777618	0.573094546794891	0.888998553156853	0.843391671776772	0.893189467489719	0.887375593185425	0.792259618639946	0.28071141242981	0.886765614151955	0.920555077493191	0.900856740772724	0.888879097998142	0.897655837237835	0.628906190395355	0.904253572225571	0.904662489891052	0.895861834287643	0.884060136973858	0.309065461158752	0.901370137929916	0.897624097764492	0.895237177610397	0.886668913066387	0.907068811357021	0.285779535770416	0.903798118233681	0.556005120277405	0.863933697342873	0.706955432891846	0.962718494236469	0.897014729678631	0.896491102874279	0.912214681506157	0.859674632549286	0.369860410690308	0.86045116186142	0.915315374732018	0.899106331169605	0.884721241891384	0.894894868135452	0.781411528587341	0.893972642719746	0.901317417621613	0.49969607591629	0.901954621076584	0.92892300337553	0.554275721311569	0.718568325042725	0.890360251069069	0.627599775791168	0.892518684267998	0.933053284883499	0.649001717567444	0.886149398982525	0.86040523648262	0.282575845718384	0.893748201429844	0.290371716022491	0.899806387722492	0.286053538322449	0.884125724434853	0.902490124106407	0.930216856300831	0.905849568545818	0.903520785272121	0.283736824989319	0.31029736995697	0.900015629827976	0.813536256551743	0.746721684932709	0.676776498556137	0.901183255016804	0.896490395069122	0.912228129804134	0.901240222156048	0.908987976610661	0.28445953130722	0.89500517398119	0.281782925128937	0.293504595756531	0.907568670809269	0.891627684235573	0.898165725171566	0.936773642897606	0.905833676457405	0.547123104333878	0.91221858561039	0.87857236713171	0.496268212795258	0.355284988880157	0.903137698769569	0.92315398901701	0.911460138857365
SRR6468530	0.659580618143082	0.380806148052216	0.884985886514187	0.893316842615604	0.911221906542778	0.89504849165678	0.904862724244595	0.897410921752453	0.518034428358078	0.269572973251343	0.910460829734802	0.888175211846828	0.898872531950474	0.281530439853668	0.865825340151787	0.900909379124641	0.911391444504261	0.876977100968361	0.908152639865875	0.902693055570126	0.276896059513092	0.268580675125122	0.264982402324677	0.900035679340363	1	0.906283393502235	0.452067673206329	0.733325779438019	0.906406052410603	0.895979151129723	0.890698328614235	0.918404527008533	0.467824339866638	0.763085514307022	0.903134003281593	0.908529087901115	0.26504385471344	0.314301013946533	0.400354266166687	0.89202868193388	0.895025126636028	0.903965078294277	0.279494047164917	0.899824157357216	0.281191408634186	0.711846232414246	0.905664749443531	0.920244157314301	0.88529621809721	0.270926773548126	0.900383226573467	0.630876094102859	0.861628279089928	0.693825900554657	0.911283776164055	0.27103066444397	0.905495308339596	0.90560095757246	0.897929109632969	0.907807894051075	0.358770549297333	0.901212960481644	0.906921245157719	0.886462576687336	0.26382839679718	0.566729247570038	0.89398592710495	0.851436108350754	0.896338656544685	0.894511535763741	0.783707439899445	0.268360316753387	0.882633365690708	0.921309143304825	0.902553975582123	0.894709251821041	0.911337465047836	0.672177851200104	0.901200212538242	0.907110698521137	0.900048941373825	0.896749749779701	0.294375360012054	0.904456838965416	0.903810128569603	0.903681434690952	0.893753573298454	0.907576762139797	0.269482314586639	0.913943022489548	0.548913478851318	0.868594348430634	0.70480665564537	0.900088720023632	0.905675008893013	0.903034463524818	0.908130995929241	0.843414515256882	0.340011715888977	0.840618833899498	0.911015085875988	0.903608210384846	0.890638701617718	0.903452754020691	0.776824548840523	0.900142475962639	0.909043788909912	0.475074470043182	0.905752964317799	0.915068723261356	0.554381281137466	0.713932156562805	0.891675613820553	0.551947742700577	0.89134605973959	0.89782402664423	0.64164999127388	0.901951730251312	0.823469445109367	0.268538475036621	0.893611133098602	0.273107886314392	0.902016960084438	0.267506659030914	0.895914576947689	0.971518099308014	0.896716587245464	0.910997539758682	0.903227567672729	0.270514011383057	0.296355783939362	0.911781653761864	0.766584739089012	0.789812058210373	0.666619926691055	0.909090727567673	0.904203340411186	0.9139174669981	0.909498535096645	0.905255444347858	0.270606279373169	0.906943775713444	0.269237339496613	0.281196355819702	0.90837624669075	0.903867468237877	0.901811748743057	0.906488455832005	0.903096027672291	0.533552020788193	0.905729115009308	0.891802974045277	0.485776782035828	0.340654969215393	0.9099086150527	0.887116938829422	0.90998637676239
SRR6468532	0.675040781497955	0.396794736385345	0.908356741070747	0.909926824271679	0.910458199679852	0.917552269995213	0.900786206126213	0.901925228536129	0.536281824111938	0.278236210346222	0.905024021863937	0.909539349377155	0.891591548919678	0.292158007621765	0.87128247320652	0.902564205229282	0.909245520830154	0.864204168319702	0.909675471484661	0.889486290514469	0.284678101539612	0.27696430683136	0.273309469223022	0.898544669151306	0.906283393502235	1	0.46241569519043	0.733176052570343	0.888844341039658	0.893590927124023	0.912332020699978	0.924827516078949	0.476772546768188	0.755489677190781	0.905835516750813	0.918611228466034	0.274812340736389	0.327765941619873	0.408154904842377	0.91727552562952	0.913963198661804	0.908078916370869	0.288205444812775	0.88499791175127	0.290034353733063	0.71213510632515	0.899717949330807	0.908033199608326	0.904425993561745	0.280089378356934	0.896373271942139	0.636028468608856	0.891717791557312	0.707673490047455	0.903808549046516	0.277801394462585	0.906539171934128	0.907325632870197	0.918524667620659	0.902389325201511	0.367981791496277	0.8998022377491	0.907569818198681	0.933287650346756	0.270084619522095	0.57410454750061	0.912037573754787	0.873080641031265	0.879670917987823	0.888906449079514	0.782733350992203	0.276407718658447	0.864876970648766	0.925230257213116	0.895142287015915	0.878418460488319	0.899686433374882	0.635798543691635	0.916326075792313	0.907647684216499	0.91846526414156	0.918867103755474	0.303766906261444	0.901338405907154	0.892503194510937	0.919844679534435	0.888589531183243	0.904681645333767	0.281526207923889	0.907536499202251	0.566864490509033	0.86285063624382	0.711044609546661	0.896193094551563	0.895430594682693	0.901544146239758	0.914657846093178	0.857837930321693	0.349208354949951	0.835782095789909	0.903231143951416	0.926093265414238	0.941976152360439	0.911928974092007	0.795627757906914	0.919095553457737	0.922332137823105	0.503101497888565	0.905726924538612	0.909503117203712	0.562337249517441	0.726363301277161	0.878497287631035	0.554156005382538	0.876347109675407	0.885507136583328	0.652888596057892	0.927462756633759	0.826873913407326	0.277505218982697	0.876506827771664	0.283125698566437	0.896340578794479	0.277560889720917	0.920389384031296	0.904655598104	0.883193805813789	0.919864475727081	0.895812213420868	0.279398918151855	0.305846154689789	0.898967385292053	0.785801410675049	0.754988297820091	0.671217232942581	0.900887459516525	0.899292968213558	0.902020014822483	0.906070068478584	0.901962511241436	0.277990162372589	0.898425333201885	0.276696801185608	0.287351846694946	0.908520378172398	0.91768653690815	0.894712351262569	0.902617044746876	0.895451575517654	0.543276220560074	0.903486832976341	0.917020007967949	0.513210266828537	0.357272207736969	0.910702183842659	0.874192506074905	0.910693481564522
SRR6468533	0.706463038921356	0.779009059071541	0.497504413127899	0.482625305652618	0.451509118080139	0.453895330429077	0.480249285697937	0.440638780593872	0.796812534332275	0.773053541779518	0.458307087421417	0.48628032207489	0.464682877063751	0.776266887784004	0.549728274345398	0.456881046295166	0.504841953516006	0.516545325517654	0.445266366004944	0.450234770774841	0.769570678472519	0.774068474769592	0.777648329734802	0.461599886417389	0.452067673206329	0.46241569519043	1	0.660208940505981	0.443735599517822	0.507606744766235	0.430575251579285	0.504451930522919	0.810219407081604	0.671201050281525	0.491102695465088	0.510910928249359	0.773621812462807	0.782936409115791	0.788088724017143	0.454076170921326	0.430194497108459	0.434855818748474	0.768904939293861	0.42639148235321	0.764145478606224	0.647432088851929	0.474705398082733	0.514181554317474	0.436754047870636	0.773878201842308	0.478741586208344	0.718542039394379	0.534560889005661	0.684991031885147	0.444066226482391	0.772516205906868	0.433643877506256	0.443356812000275	0.48381769657135	0.441022217273712	0.804939702153206	0.479852855205536	0.445991575717926	0.530271530151367	0.763904422521591	0.771794110536575	0.433242201805115	0.550136536359787	0.431611955165863	0.527301251888275	0.599079191684723	0.772816717624664	0.454802930355072	0.512080788612366	0.463042199611664	0.489587485790253	0.464096426963806	0.737333387136459	0.445863485336304	0.427534818649292	0.458182036876678	0.432789444923401	0.787106707692146	0.463105618953705	0.429648816585541	0.428988456726074	0.520208358764648	0.463529527187347	0.777127966284752	0.453860759735107	0.758323773741722	0.547055691480637	0.654358714818954	0.437791168689728	0.51787143945694	0.458994626998901	0.451856672763824	0.518923908472061	0.792282566428185	0.514211773872375	0.436939239501953	0.499964773654938	0.498373091220856	0.485763728618622	0.590959280729294	0.476556658744812	0.486664772033691	0.749964654445648	0.485569894313812	0.504303514957428	0.753457859158516	0.671391576528549	0.47520524263382	0.769305303692818	0.467386484146118	0.470136225223541	0.716228067874908	0.449084222316742	0.507490247488022	0.773387983441353	0.432169318199158	0.779395654797554	0.484222114086151	0.776900559663773	0.447863399982452	0.439101457595825	0.457820296287537	0.485877990722656	0.468090951442719	0.766535505652428	0.78709851205349	0.438009560108185	0.574953436851501	0.616889715194702	0.70654633641243	0.438112616539001	0.432368516921997	0.432032823562622	0.501488894224167	0.456561028957367	0.778661206364632	0.453540325164795	0.773481070995331	0.772023439407349	0.42733359336853	0.439000368118286	0.504641473293304	0.44017082452774	0.486611306667328	0.793659955263138	0.432522058486938	0.435092985630035	0.761530756950378	0.798682168126106	0.495694100856781	0.475316822528839	0.484651744365692
SRR6468536	0.752800032496452	0.58664545416832	0.738108992576599	0.728432953357697	0.733743757009506	0.719017416238785	0.734611183404922	0.713323533535004	0.698078691959381	0.512457668781281	0.758980944752693	0.733390182256699	0.770594596862793	0.530298441648483	0.754317045211792	0.726975500583649	0.772930055856705	0.746655493974686	0.743332803249359	0.755696222186089	0.514930725097656	0.511457890272141	0.510132819414139	0.737031370401382	0.733325779438019	0.733176052570343	0.660208940505981	1	0.735146075487137	0.783140569925308	0.702150732278824	0.756539553403854	0.685951828956604	0.757650971412659	0.746764749288559	0.790289387106895	0.509550869464874	0.550819158554077	0.627846539020538	0.717464745044708	0.706326007843018	0.723352879285812	0.512365251779556	0.714926511049271	0.513266801834106	0.751218006014824	0.762397274374962	0.777979791164398	0.699556410312653	0.517266392707825	0.74777027964592	0.740558236837387	0.740992099046707	0.769645228981972	0.737906187772751	0.513239413499832	0.718126595020294	0.739412039518356	0.736965030431747	0.731517672538757	0.590225636959076	0.732518404722214	0.726033687591553	0.746551364660263	0.501547932624817	0.732516676187515	0.703780353069305	0.747528851032257	0.74546205997467	0.773955285549164	0.755132719874382	0.510355055332184	0.726335108280182	0.775034189224243	0.740256130695343	0.771718353033066	0.74958336353302	0.766867324709892	0.731120407581329	0.711891233921051	0.728074729442596	0.705483227968216	0.541412949562073	0.729837030172348	0.732513934373856	0.710141003131866	0.764198839664459	0.727131128311157	0.518855720758438	0.731677204370499	0.698152810335159	0.76344983279705	0.755849301815033	0.720800548791885	0.759906113147736	0.734739810228348	0.727226614952087	0.740615576505661	0.564081847667694	0.73333552479744	0.718439847230911	0.750864893198013	0.736136257648468	0.770714342594147	0.747711449861526	0.743190199136734	0.763519674539566	0.635330229997635	0.738310396671295	0.766789212822914	0.694527328014374	0.76980958878994	0.76726970076561	0.719821184873581	0.771903499960899	0.740752369165421	0.756927967071533	0.713798552751541	0.716102868318558	0.512114584445953	0.753979787230492	0.519556134939194	0.768102064728737	0.516471892595291	0.713195204734802	0.724456876516342	0.732022374868393	0.746244579553604	0.742762714624405	0.510002613067627	0.53857684135437	0.734962403774261	0.723227947950363	0.75333571434021	0.763532280921936	0.732185184955597	0.74287748336792	0.716604173183441	0.760388687252998	0.723332315683365	0.51385772228241	0.73818176984787	0.510838270187378	0.515581429004669	0.706153094768524	0.712792038917542	0.758266776800156	0.721544772386551	0.75909960269928	0.711005747318268	0.708088546991348	0.705148249864578	0.647076725959778	0.573092609643936	0.759057968854904	0.737375497817993	0.757469117641449
SRR6468537	0.643541187047958	0.377245903015137	0.87926173210144	0.881844997406006	0.900013983249664	0.883516184985638	0.88944797962904	0.897320091724396	0.508098393678665	0.272196888923645	0.906585045158863	0.878627590835094	0.908137768507004	0.286478638648987	0.855395972728729	0.892139539122581	0.904735125601292	0.859952494502068	0.905597172677517	0.913346864283085	0.281259655952454	0.270486772060394	0.266139626502991	0.90731979906559	0.906406052410603	0.888844341039658	0.443735599517822	0.735146075487137	1	0.889151409268379	0.881425634026527	0.905847817659378	0.464585542678833	0.758185625076294	0.890744097530842	0.902880750596523	0.266310036182404	0.317697525024414	0.397291958332062	0.885878950357437	0.89252944290638	0.897908262908459	0.282715737819672	0.916597545146942	0.283385634422302	0.718894094228745	0.898970186710358	0.90994717925787	0.875181846320629	0.27553254365921	0.902468949556351	0.621655195951462	0.848865330219269	0.679630756378174	0.904272057116032	0.272831559181213	0.896768867969513	0.901497773826122	0.885019674897194	0.904496483504772	0.357058942317963	0.891707681119442	0.906416855752468	0.871235728263855	0.264861762523651	0.555104047060013	0.888388499617577	0.845772668719292	0.916360631585121	0.893139623105526	0.776735186576843	0.269347965717316	0.954956330358982	0.928839854896069	0.921460166573524	0.906598828732967	0.901651754975319	0.615863263607025	0.89589274674654	0.898540496826172	0.89684347063303	0.887907683849335	0.296756386756897	0.904780842363834	0.905394643545151	0.898543119430542	0.893687658011913	0.893469303846359	0.273471057415009	0.899775080382824	0.533661484718323	0.861182242631912	0.683737367391586	0.912423588335514	0.898564077913761	0.903922371566296	0.896640382707119	0.837247729301453	0.337190628051758	0.84001187980175	0.9019435942173	0.893856056034565	0.877406321465969	0.895191818475723	0.773377656936646	0.897679850459099	0.897168323397636	0.483836710453033	0.895637072622776	0.917011134326458	0.550801038742065	0.697475731372833	0.909330748021603	0.555985659360886	0.915765628218651	0.91468384116888	0.623550534248352	0.887809179723263	0.819115951657295	0.271751582622528	0.919419340789318	0.278623521327972	0.904710717499256	0.27260833978653	0.888108931481838	0.906306862831116	0.914980381727219	0.89521162211895	0.920389212667942	0.272502720355988	0.296384930610657	0.905037209391594	0.755089029669762	0.74641740322113	0.674916923046112	0.902186803519726	0.906400986015797	0.900920167565346	0.905501961708069	0.894146867096424	0.271583735942841	0.898874208331108	0.271451830863953	0.281684219837189	0.898997142910957	0.893766641616821	0.896858341991901	0.907029017806053	0.902216628193855	0.528372496366501	0.896283373236656	0.888246893882751	0.480771362781525	0.336460709571838	0.900641240179539	0.905673198401928	0.902312286198139
SRR6468538	0.689275860786438	0.432901859283447	0.878858044743538	0.881602548062801	0.901590824127197	0.873816311359406	0.888906136155128	0.882985129952431	0.555952429771423	0.314334630966187	0.924557991325855	0.8991339802742	0.937924511730671	0.335172712802887	0.869486123323441	0.892645806074142	0.91834332048893	0.861698523163795	0.921386249363422	0.88993488997221	0.325799524784088	0.311493039131165	0.310877680778503	0.883699677884579	0.895979151129723	0.893590927124023	0.507606744766235	0.783140569925308	0.889151409268379	1	0.887600034475327	0.910019017755985	0.538411349058151	0.795810401439667	0.896749526262283	0.945843458175659	0.314774096012115	0.372119128704071	0.469598412513733	0.871413215994835	0.876072056591511	0.901381492614746	0.322628021240234	0.872000366449356	0.332648932933807	0.731291085481644	0.931050680577755	0.912819154560566	0.880154237151146	0.318687796592712	0.889634534716606	0.692580223083496	0.86040198802948	0.747685462236404	0.915086187422276	0.314601480960846	0.891386024653912	0.926535554230213	0.900227032601833	0.909496776759624	0.414790868759155	0.885209582746029	0.893356740474701	0.860127940773964	0.313811838626862	0.620031476020813	0.873625814914703	0.854995578527451	0.879793763160706	0.916503243148327	0.804882496595383	0.313600182533264	0.867632880806923	0.905953735113144	0.888194538652897	0.884338781237602	0.921530596911907	0.658819377422333	0.911999933421612	0.892908804118633	0.882873021066189	0.87712187319994	0.342830657958984	0.901174105703831	0.920390427112579	0.878658778965473	0.906661666929722	0.886277414858341	0.321954965591431	0.885896064341068	0.589273512363434	0.877933979034424	0.728446036577225	0.879605636000633	0.896895691752434	0.908093772828579	0.885578140616417	0.839942440390587	0.393347501754761	0.840024799108505	0.894757129251957	0.898458436131477	0.873685896396637	0.938477426767349	0.77890233695507	0.89533843100071	0.924789242446423	0.537255674600601	0.89324302226305	0.907001808285713	0.648502826690674	0.748337477445602	0.883253648877144	0.595793724060059	0.880730889737606	0.879196420311928	0.679156631231308	0.874879226088524	0.832964509725571	0.315942943096161	0.879373840987682	0.332280874252319	0.923853576183319	0.325963854789734	0.882367976009846	0.886038742959499	0.875887297093868	0.897416584193707	0.888996809720993	0.318164229393005	0.346652865409851	0.919814318418503	0.779776200652122	0.773802623152733	0.693590134382248	0.91501409560442	0.939636066555977	0.893089428544044	0.899253129959106	0.891548037528992	0.314629018306732	0.911639332771301	0.314986646175385	0.322047293186188	0.887891553342342	0.886822246015072	0.898901827633381	0.885513171553612	0.889348417520523	0.577044159173965	0.887497454881668	0.86757031083107	0.54760268330574	0.38784247636795	0.911018937826157	0.868042200803757	0.91907399892807
SRR6468540	0.633707374334335	0.377955317497253	0.913328759372234	0.929147437214851	0.885406732559204	0.907932095229626	0.882495909929276	0.89534642547369	0.500975459814072	0.264785349369049	0.88105620443821	0.944071881473064	0.877148739993572	0.278193116188049	0.844371572136879	0.886065453290939	0.886480420827866	0.848640337586403	0.886969588696957	0.87163969874382	0.274227321147919	0.262925446033478	0.25940728187561	0.878661349415779	0.890698328614235	0.912332020699978	0.430575251579285	0.702150732278824	0.881425634026527	0.887600034475327	1	0.919475555419922	0.439437210559845	0.732876539230347	0.884765349328518	0.907361887395382	0.258870959281921	0.307920932769775	0.381256937980652	0.915505230426788	0.914091750979424	0.887439355254173	0.275609195232391	0.879700534045696	0.276045560836792	0.680250018835068	0.880347937345505	0.894773162901402	0.939337532967329	0.266699731349945	0.882405452430248	0.598679929971695	0.900512799620628	0.677751928567886	0.883509747684002	0.263641893863678	0.888695307075977	0.886459320783615	0.912557795643806	0.881939724087715	0.342517971992493	0.892381310462952	0.897807829082012	0.906822301447392	0.256851613521576	0.532856285572052	0.927590809762478	0.898961521685123	0.872670024633408	0.86916871368885	0.757635742425919	0.262382864952087	0.854112818837166	0.909229516983032	0.885787561535835	0.866714671254158	0.881650805473328	0.595024853944778	0.912800922989845	0.895802684128284	0.905868418514729	0.91264346241951	0.288678705692291	0.890980489552021	0.885259903967381	0.905128933489323	0.874222293496132	0.886910766363144	0.266303658485413	0.889223098754883	0.530417770147324	0.840382978320122	0.671437531709671	0.880292378365993	0.872691810131073	0.88674833625555	0.893420659005642	0.827158242464066	0.32721346616745	0.812213018536568	0.891849368810654	0.920076668262482	0.916902787983418	0.894217610359192	0.782979115843773	0.924877181649208	0.892205066978931	0.486634075641632	0.887609824538231	0.892844259738922	0.536198049783707	0.685252457857132	0.864999353885651	0.520998239517212	0.868994057178497	0.874509811401367	0.612269014120102	0.926535099744797	0.799852639436722	0.262887477874756	0.869690328836441	0.269646286964417	0.88216345012188	0.266336977481842	0.940970543771982	0.891017630696297	0.875113122165203	0.901449166238308	0.884071476757526	0.263638317584991	0.286531746387482	0.883341990411282	0.752008408308029	0.721627563238144	0.632745504379272	0.886279702186584	0.882984586060047	0.886911019682884	0.888276614248753	0.885818727314472	0.263895452022552	0.881675183773041	0.263621687889099	0.275261521339417	0.895222038030624	0.905365757644176	0.870677173137665	0.8848040625453	0.874725356698036	0.51311257481575	0.88657159358263	0.917669378221035	0.502419859170914	0.331477701663971	0.891828499734402	0.863800272345543	0.886368289589882
SRR6468541	0.7138931453228	0.440570533275604	0.916813924908638	0.915902577340603	0.930105783045292	0.917075447738171	0.928774356842041	0.933720774948597	0.568548887968063	0.306401968002319	0.911360584199429	0.919459134340286	0.901061423122883	0.319707036018372	0.893076702952385	0.922238983213902	0.960565567016602	0.879112407565117	0.923169195652008	0.897632576525211	0.319633603096008	0.308971703052521	0.299104869365692	0.911577075719833	0.918404527008533	0.924827516078949	0.504451930522919	0.756539553403854	0.905847817659378	0.910019017755985	0.919475555419922	1	0.514457374811172	0.807726189494133	0.93028461933136	0.921047784388065	0.29496169090271	0.355672955513	0.440525412559509	0.914837762713432	0.912833400070667	0.920432709157467	0.314218401908875	0.897002205252647	0.315868854522705	0.738323003053665	0.907172746956348	0.930241473019123	0.913460537791252	0.307136118412018	0.913068480789661	0.664105087518692	0.899035885930061	0.738459259271622	0.922916367650032	0.29944634437561	0.927935943007469	0.914319895207882	0.919904574751854	0.921860963106155	0.403387904167175	0.929052941501141	0.911243952810764	0.936138786375523	0.294523119926453	0.613623052835464	0.916140392422676	0.889989018440247	0.89004710316658	0.903356298804283	0.814938306808472	0.302729666233063	0.885571412742138	0.931613482534885	0.907440729439259	0.898848682641983	0.914331756532192	0.667105823755264	0.916371919214725	0.935702808201313	0.91736775636673	0.915468826889992	0.338675320148468	0.914213731884956	0.905407272279263	0.916366547346115	0.914748214185238	0.928796224296093	0.311069667339325	0.918533943593502	0.612687855958939	0.88548593968153	0.755343049764633	0.906122379004955	0.930125005543232	0.911165438592434	0.927209906280041	0.876085519790649	0.377543151378632	0.867868885397911	0.927424520254135	0.92921556532383	0.924501001834869	0.912007607519627	0.81230528652668	0.925651393830776	0.920467607676983	0.55525279045105	0.941600803285837	0.932034015655518	0.590657114982605	0.755307957530022	0.895327478647232	0.598874926567078	0.890312097966671	0.90144556760788	0.696107685565948	0.928694508969784	0.866762086749077	0.299092590808868	0.887395486235619	0.321975708007812	0.90716690570116	0.319267690181732	0.923537448048592	0.911081783473492	0.898397073149681	0.92927923053503	0.909419015049934	0.305636167526245	0.331233441829681	0.915808103978634	0.804529830813408	0.774549916386604	0.707145869731903	0.918185159564018	0.909716688096523	0.922359615564346	0.922122284770012	0.92571572214365	0.306382954120636	0.909877978265285	0.302417278289795	0.317431151866913	0.936537697911263	0.922245144844055	0.917493715882301	0.915053077042103	0.944372553378344	0.586589097976685	0.930100485682487	0.912972673773766	0.558965563774109	0.387773275375366	0.919451721012592	0.88850212842226	0.948883511126041
SRR6468542	0.713702082633972	0.769166737794876	0.502743929624557	0.488677442073822	0.471194386482239	0.467978656291962	0.486659407615662	0.449273526668549	0.809669092297554	0.758768513798714	0.487641155719757	0.494953036308289	0.504168063402176	0.762721419334412	0.57091960310936	0.469563663005829	0.521156936883926	0.530508816242218	0.470621407032013	0.467581152915955	0.754391029477119	0.759388282895088	0.760520413517952	0.477908909320831	0.467824339866638	0.476772546768188	0.810219407081604	0.685951828956604	0.464585542678833	0.538411349058151	0.439437210559845	0.514457374811172	1	0.6760233938694	0.50250118970871	0.537766933441162	0.759725540876389	0.768625438213348	0.785830721259117	0.463475823402405	0.444346904754639	0.452379107475281	0.749733835458755	0.443828999996185	0.749305427074432	0.661493420600891	0.49762749671936	0.526432752609253	0.446017384529114	0.760024636983871	0.490114510059357	0.737389236688614	0.544389009475708	0.704930543899536	0.462876081466675	0.757705718278885	0.447859525680542	0.464975237846375	0.493785679340363	0.461228132247925	0.800807908177376	0.481950640678406	0.459123909473419	0.534188002347946	0.748805224895477	0.785879224538803	0.440390765666962	0.551988363265991	0.447909772396088	0.537471652030945	0.607719212770462	0.760186120867729	0.473551571369171	0.528490126132965	0.4790158867836	0.502851903438568	0.482807993888855	0.755359023809433	0.462887167930603	0.440461754798889	0.471500754356384	0.444851458072662	0.775209024548531	0.462419033050537	0.44955176115036	0.445572376251221	0.517238795757294	0.471469163894653	0.761171862483025	0.471484363079071	0.76683996617794	0.561315685510635	0.666810303926468	0.452434480190277	0.517674177885056	0.463210463523865	0.466502547264099	0.534102082252502	0.785774633288383	0.530365228652954	0.448678374290466	0.510224580764771	0.504783034324646	0.51785334944725	0.605149239301682	0.489203870296478	0.511494845151901	0.747296959161758	0.491842329502106	0.516271084547043	0.756367400288582	0.685515433549881	0.493157863616943	0.775959804654121	0.483820974826813	0.48673152923584	0.732470393180847	0.455442011356354	0.522076368331909	0.757370859384537	0.449694633483887	0.76196962594986	0.505044668912888	0.763511776924133	0.458581805229187	0.455022871494293	0.473641574382782	0.496235609054565	0.487817168235779	0.751817718148232	0.775571122765541	0.456485271453857	0.588662534952164	0.634999573230743	0.721097350120544	0.459453821182251	0.464715719223022	0.443465948104858	0.511986762285233	0.466016709804535	0.759965196251869	0.470462679862976	0.756432265043259	0.755091279745102	0.435686528682709	0.451055467128754	0.516770958900452	0.452629446983337	0.49856299161911	0.806373730301857	0.442054748535156	0.445652484893799	0.751047283411026	0.791010469198227	0.51025453209877	0.490727961063385	0.503426730632782
